	sentence	gold_amr	generated_amr
26	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: With regard to the situation in Palestine and Israel Wen stated that relevant UN resolutions must be implemented.
AMR graph:"	"(s / state-01
      :ARG0 (p / person :wiki ""Wen_Jiabao"" :name (n / name :op1 ""Wen""))
      :ARG1 (o / obligate-01
            :ARG2 (i / implement-01
                  :ARG1 (r / resolution
                        :mod (o2 / organization :wiki ""United_Nations"" :name (n4 / name :op1 ""UN""))
                        :ARG1-of (r2 / relevant-01))))
      :manner (r3 / regard-01
            :ARG0 p
            :ARG1 (s2 / situation
                  :location (a / and
                        :op1 (c / country :wiki ""State_of_Palestine"" :name (n2 / name :op1 ""Palestine""))
                        :op2 (c2 / country :wiki ""Israel"" :name (n3 / name :op1 ""Israel""))))))"	"(a / and
      :op1 (s / state-01
            :ARG0 (p / person :wiki ""Wen_Jiabao""
                  :name (n / name :op1 ""Wen""))
            :ARG1 (i / implement-01
                  :ARG1 (r / resolution
                        :mod (r2 / relevant)
                        :mod (o / organization :wiki ""United_Nations""
                              :name (n2 / name :op1 ""UN"")))
                  :ARG2-of (m / must)))
      :op2 (r3 / relate-03
            :ARG1 (s2 / situation
                  :location (a / and
                        :op1 (p2 / country :wiki ""State_of_Palestine"" :name (n3 / name :op1 ""Palestine""))
                        :op2 (c / country :wiki ""Israel"" :name (n4 / name :op1 ""Israel""))))))"
27	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: At least three members of a family in Indias northeastern state of Tripura were hacked to death by a tribal mob for allegedly practicing witchcraft, police said Thursday.
AMR graph:"	"(h / hack-01
      :ARG0 (m / mob
            :mod (t2 / tribe))
      :ARG1 (m2 / member
            :part-of (f / family)
            :quant (a / at-least :op1 3))
      :location (s / state :wiki ""Tripura""
            :name (n / name :op1 ""Tripura"")
            :location (n3 / northeast
                  :part-of (c / country :wiki ""India""
                        :name (n2 / name :op1 ""India""))))
      :degree (d2 / die-01)
      :ARG1-of (c2 / cause-01
            :ARG0 (p2 / practice-01
                  :ARG0 m2
                  :ARG1 (w / witchcraft)
                  :ARG1-of (a3 / allege-01)))
      :ARG1-of (s2 / say-01
            :ARG0 (p3 / police)
            :time (d / date-entity
                  :weekday (t / thursday))))"	"(h / hack-05
      :ARG1 (p / person
            :quant (t / at-least :op1 3)
            :part-of (f / family)
            :location (s / state :wiki ""Tripura""
                  :name (n / name :op1 ""Tripura"")
                  :part-of (c / country :wiki ""India""
                        :name (n2 / name :op1 ""India""))
                  :direction (n3 / northeast)))
      :ARG2 (d / die-01
            :ARG1 p)
      :ARG0 (m / mob
            :mod (t2 / tribe))
      :ARG1-of (p2 / practice-01
            :ARG2 (w / witchcraft))
      :ARG1-of (a / allege-01)
      :source (s2 / say-01
            :ARG0 (p3 / police)
            :time (d2 / date-entity :weekday ""Thursday"")))"
28	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: e.g. i'll say hello to someone from uni and they'll ignore me, but 30 minutes later they'll decide they want my help with some work... and i'll give it to them.
AMR graph:"	"(e / exemplify-01
      :ARG0 (c / contrast-01
            :ARG1 (a / and
                  :op1 (s / say-01
                        :ARG0 (i / i)
                        :ARG1 (h / hello)
                        :ARG2 (s2 / someone
                              :source (u / university)))
                  :op2 (i2 / ignore-01
                        :ARG0 s2
                        :ARG1 i))
            :ARG2 (a2 / and
                  :op1 (d / decide-01
                        :ARG0 s2
                        :ARG1 (w / want-01
                              :ARG0 s2
                              :ARG1 (h2 / help-01
                                    :ARG0 i
                                    :ARG1 (w2 / work-01
                                          :mod (s3 / some))
                                    :ARG2 s2))
                        :time (a3 / after
                              :op1 a
                              :quant (t / temporal-quantity :quant 30
                                    :unit (m2 / minute))))
                  :op2 (g / give-01
                        :ARG0 i
                        :ARG1 h2
                        :ARG2 s2))))"	"(s / say-01
      :ARG0 (i / i)
      :ARG1 (h / hello)
      :ARG2 (p / person
            :mod (f / from
                  :op1 (u / university)))
      :ARG1-of (c / contrast-01
            :ARG2 (d / decide-01
                  :ARG0 p
                  :ARG1 (w / want-01
                        :ARG0 p
                        :ARG1 (h2 / help-01
                              :ARG0 i
                              :ARG1 (w2 / work
                                    :mod (s2 / some))))
                  :time (a / after
                        :quant (t / temporal-quantity :quant 30
                              :unit (m2 / minute))))
            :ARG1 (i2 / ignore-01
                  :ARG0 p
                  :ARG1 i))
      :conj (g / give-01
            :ARG0 i
            :ARG1 h2
            :ARG2 p))"
29	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Anti-government insurgents have increased their violent activities across the Himalayan kingdom since the 9-month-long nationwide state of emergency expired at the end of August 2002.
AMR graph:"	"(i / increase-01
      :ARG0 (i2 / insurgent
            :ARG0-of (o / oppose-01
                  :ARG1 (g / government-organization
                        :ARG0-of (g2 / govern-01))))
      :ARG1 (a / activity-06
            :ARG0 i2
            :mod (v / violent))
      :location (a2 / across
            :op1 (k / kingdom
                  :location (w / world-region :wiki ""Himalayas"" :name (n / name :op1 ""Himalaya""))))
      :time (s / since
            :op1 (e2 / expire-01
                  :ARG1 (s2 / state
                        :mod (e3 / emergency)
                        :extent (n2 / nationwide)
                        :ARG1-of (l / long-03
                              :ARG2 (t2 / temporal-quantity :quant 9
                                    :unit (m2 / month))))
                  :time (e / end-01
                        :ARG1 (d / date-entity :year 2002 :month 8)))))"	"(a / and
      :op1 (i / increase-01
            :ARG0 (i2 / insurgent
                  :ARG0-of (o / oppose-01
                        :ARG1 (g / government-organization
                              :ARG0-of (g2 / govern-01))))
            :ARG1 (a2 / activity
                  :mod (v / violent))
            :location (k / kingdom
                  :mod (g3 / geographic-area :name (n / name :op1 ""Himalayan""))))
      :op2 (e / expire-01
            :ARG1 (s / state
                  :mod (e2 / emergency)
                  :duration (t / temporal-quantity :quant 9
                        :unit (m / month))
                  :ARG1-of (n / nationwide))
            :time (e3 / end-02
                  :ARG1 (d / date-entity :month 8 :year 2002)))
      :time (s2 / since
            :op1 e))"
30	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Xinhua News Agency , Seoul , August 31st , by reporter Shuifu Tang
AMR graph:"	"(b / byline-91
      :ARG0 (p / publication :wiki ""Xinhua_News_Agency""
            :name (n / name :op1 ""Xinhua"" :op2 ""News"" :op3 ""Agency""))
      :ARG1 (p2 / person :wiki -
            :name (n2 / name :op1 ""Shuifu"" :op2 ""Tang"")
            :ARG0-of (r / report-01))
      :location (c3 / city :wiki ""Seoul""
            :name (n3 / name :op1 ""Seoul""))
      :time (d2 / date-entity :month 8 :day 31))"	"(b / byline-91
      :ARG0 (p / publication :wiki ""Xinhua_News_Agency""
            :name (n / name :op1 ""Xinhua"" :op2 ""News"" :op3 ""Agency""))
      :ARG1 (p2 / person :wiki -
            :name (n2 / name :op1 ""Shuifu"" :op2 ""Tang"")
            :ARG0-of (r / report-01))
      :location (c3 / city :wiki ""Seoul""
            :name (n3 / name :op1 ""Seoul""))
      :time (d2 / date-entity :month 8 :day 31))"
31	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The six are all members of an outdoor sports club in Xining, Qinghai's provincial capital.
AMR graph:"	"(p / person :quant 6
      :domain (m / member
            :ARG1-of (i2 / include-91
                  :ARG2 (c / club
                        :mod (s / sport)
                        :mod (o / outdoors)))
            :mod (a / all)
            :location (c2 / city :wiki ""Xining"" :name (n / name :op1 ""Xining"")
                  :ARG0-of (h / have-org-role-91
                        :ARG1 (p2 / province :wiki ""Qinghai"" :name (n2 / name :op1 ""Qinghai""))
                        :ARG2 (c3 / capital)))))"	"(a / amr-unknown
      :ARG1 (c / club
            :mod (d / domain
                  :name (n4 / name :op1 ""Outdoor"" :op2 ""Sports""))
            :location (c3 / city :wiki ""Xining""
                  :name (n5 / name :op1 ""Xining"")))
      :mod (p / province :wiki ""Qinghai""
            :name (n6 / name :op1 ""Qinghai""))
      :ARG0 (p2 / person :quant 6
            :ARG0-of (h / have-org-role-91
                  :ARG2 (m / member)))
      :ARG1-of (c2 / capital-03))"
32	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Why is it so hard to understand ?
AMR graph:"	"(h / hard-02
      :ARG1 (u / understand-01
            :ARG1 (i / it))
      :ARG1-of (c / cause-01
            :ARG0 (a / amr-unknown))
      :degree (s / so))"	"(c / cause-01
      :ARG0 (a / amr-unknown)
      :ARG1 (h / hard-02
            :ARG1 (u / understand-01
                  :ARG1 (i / it))
            :degree (s / so)))"
33	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The deal would most likely have remained secret had the pirates not hijacked the ship and begun speaking to the media by satellite phone.
AMR graph:"	"(l / likely-01
      :ARG1 (r / remain-01
            :ARG1 (d / deal-01)
            :ARG3 (s / secret))
      :condition (a / and
            :op1 (h / hijack-01 :polarity -
                  :ARG0 (p / pirate)
                  :ARG1 (s2 / ship))
            :op2 (b / begin-01 :polarity -
                  :ARG0 p
                  :ARG1 (s3 / speak-01
                        :ARG0 p
                        :ARG2 (m2 / media)
                        :medium (p2 / phone
                              :mod (s4 / satellite)))))
      :ARG2-of (h2 / have-degree-91
            :ARG1 r
            :ARG3 (m / most)))"	"(h / have-condition-91
      :ARG1 (r / remain-01
            :ARG1 (d / deal-01)
            :ARG2 (s / secret)
            :mod (l / likely
                  :degree (m / most)))
      :ARG2 (h2 / hijack-01 :polarity -
            :ARG0 (p / pirate)
            :ARG1 (s2 / ship)
            :purpose (a / and
                  :op1 (b / begin-01
                        :ARG0 p
                        :ARG1 (s3 / speak-01
                              :ARG0 p
                              :ARG1 (m2 / media)
                              :manner (p2 / phone
                                    :mod (s4 / satellite))))
                  :op2 (h3 / hijack-01
                        :ARG0 p
                        :ARG1 s2))))"
34	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The implication was that corrupt or sympathetic members of the Venezuelan military may be aiding guerrillas.
AMR graph:"	"(i / imply-01
      :ARG1 (p / possible-01
            :ARG1 (a / aid-01
                  :ARG0 (o / or
                        :op1 (p2 / person
                              :ARG0-of (h / have-org-role-91
                                    :ARG1 (m3 / military
                                          :mod (c2 / country :wiki ""Venezuela""
                                                :name (n / name :op1 ""Venezuela"")))
                                    :ARG2 (m / member))
                              :ARG1-of (c / corrupt-01))
                        :op2 (p3 / person
                              :ARG0-of (h2 / have-org-role-91
                                    :ARG1 m3
                                    :ARG2 (m2 / member))
                              :ARG0-of (s / sympathize-01)))
                  :ARG2 (g / guerrilla))))"	"(i / imply-01
      :ARG1 (a / aid-01
            :ARG0 (o / or
                  :op1 (p / person
                        :ARG0-of (c / corrupt-01))
                  :op2 (p2 / person
                        :ARG0-of (s / sympathetic-02)))
            :ARG1 (g / guerrilla)
            :ARG2 (m / member
                  :prep-of (m2 / military
                        :mod (c2 / country :wiki ""Venezuela""
                              :name (n / name :op1 ""Venezuelan""))))
            :ARG1-of (p3 / possible-01)))"
35	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The Vietnam-Germany trade volume rose 7.7 percent in 2003 to reach 1.4 billion dollars, of which 815.4 million dollars came from Vietnamese exports.
AMR graph:"	"(r / rise-01
      :ARG1 (v / volume
            :mod (t / trade-01
                  :ARG0 (c / country :wiki ""Vietnam"" :name (n / name :op1 ""Vietnam""))
                  :ARG2 (c2 / country :wiki ""Germany"" :name (n2 / name :op1 ""Germany""))))
      :ARG2 (p / percentage-entity :value 7.7)
      :ARG4 (r2 / reach-01
            :ARG0 v
            :ARG1 (m / monetary-quantity :quant 1400000000
                  :unit (d2 / dollar)
                  :ARG2-of (i / include-91
                        :ARG1 (m2 / monetary-quantity :quant 815400000
                              :ARG1-of (c3 / come-03
                                    :ARG2 (e / export-01
                                          :ARG0 c))
                              :unit (d3 / dollar)))))
      :time (d / date-entity :year 2003))"	"(a / and
      :op1 (r / rise-01
            :ARG1 (v / volume
                  :quant-of (t / trade-01
                        :ARG0 (c / country :wiki ""Vietnam"" :name (n / name :op1 ""Vietnam""))
                        :ARG2 (c2 / country :wiki ""Germany"" :name (n2 / name :op1 ""Germany""))))
            :ARG2 (p / percentage-entity :value 7.7)
            :time (y / date-entity :year 2003)
            :ARG3-of (r2 / reach-01
                  :ARG1 (m / monetary-quantity :quant 1400000000
                        :unit (d / dollar))))
      :op2 (c3 / come-01
            :ARG1 (m2 / monetary-quantity :quant 815400000
                  :unit d)
            :ARG2 (e / export-01
                  :ARG0 (c4 / country :wiki ""Vietnam""
                        :name (n3 / name :op1 ""Vietnam"")))))"
36	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Thank you.
AMR graph:"	"(t / thank-01
      :ARG0 (i / i)
      :ARG1 (y / you))"	"(t / thank-01
      :ARG1 (y / you))"
37	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Crime; weapons; international; money
AMR graph:"	"(a / and
      :op1 (c / crime-02)
      :op2 (w / weapon)
      :op3 (i / international)
      :op4 (m / money))"	"(a / and
      :op1 (c / crime-02)
      :op2 (w / weapon)
      :op3 (i / international)
      :op4 (m / money))"
38	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: That's normal, it has always been the case that a whore is heartless and a performer is unrighteous
AMR graph:"	"(m / multi-sentence
      :snt1 (n / normal-02
            :ARG1 (t / that))
      :snt2 (a / and
            :op2 (a2 / and
                  :op1 (h / heartless
                        :domain (w2 / whore))
                  :op2 (r / righteous-07 :polarity -
                        :ARG1 (p2 / person
                              :ARG0-of (p3 / perform-01)))
                  :time (a3 / always))))"	"(b / be-01
      :ARG1 (a / and
            :op1 (w / whore
                  :ARG1-of (h2 / heartless-01))
            :op2 (p / performer
                  :ARG1-of (r / right-05 :polarity -)))
      :time (a2 / always)
      :ARG0 (c / case)
      :ARG1-of (n / normal-02))"
39	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Some of these flights were innocent violations by ranchers in the Amazon flying between plantations.
AMR graph:"	"(f2 / fly-01
      :mod (s / some)
      :ARG1-of (i2 / include-91
            :ARG2 (f3 / fly-01
                  :mod (t2 / this)))
      :ARG1-of (v2 / violate-01
            :ARG0 (p / person
                  :ARG0-of (r / ranch-01)
                  :ARG1-of (f / fly-01
                        :location (b / between
                              :op1 (p3 / plantation)))
                  :location (w / world-region :wiki ""Amazon_basin""
                        :name (n / name :op1 ""Amazon"")))
            :ARG1-of (i / innocent-01)))"	"(i / innocent-01
      :ARG1 (v / violate-01
            :ARG1 (f / fly-01
                  :ARG1 (f2 / flight
                        :mod (s / some)
                        :part-of (t / this)))
            :ARG0 (p / person
                  :ARG0-of (r / ranch-01)
                  :location (w / world-region :wiki ""Amazon_Rainforest"" :name (n / name :op1 ""Amazon"")))
            :mod (b / between)
            :ARG4 (p2 / plantation)))"
40	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: What can I do about this?
AMR graph:"	"(a / amr-unknown
      :ARG1-of (d / do-02
            :ARG0 (i / i)
            :ARG2 (t / this)
            :ARG1-of (p / possible-01)))"	"(p / possible-01
      :ARG1 (d / do-02
            :ARG0 (i / i)
            :ARG1 (t / this)))"
41	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: We need water to drink.
AMR graph:"	"(n / need-01
      :ARG0 (w / we)
      :ARG1 (w2 / water
            :purpose (d / drink-01
                        :ARG0 w
                        :ARG1 w2)))"	"(n / need-01
      :ARG0 (w / we)
      :ARG1 (w2 / water
            :purpose (d / drink-01
                  :ARG0 w)))"
42	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: He went on to recall that as his parents had been swept away by tidal wave at the start of the tragedy, he was left alive alone.
AMR graph:"	"(a2 / and
      :op1 (r / recall-02
            :ARG0 (h / he)
            :ARG1 (s / sweep-01
                  :ARG0 (w / wave
                        :mod (t / tide))
                  :ARG1 (p / parent
                        :poss h)
                  :manner (a / away)
                  :time (s2 / start-01
                        :ARG0 (t2 / tragedy))))
      :op2 (l / leave-12
            :ARG1 h
            :ARG2 (a3 / alone
                  :mod (l2 / live-01
                        :ARG0 h))))"	"(g / go-02
      :ARG0 (h / he)
      :purpose (r / recall-02
            :ARG0 h
            :ARG1 (a / and
                  :op1 (s / sweep-01
                        :ARG1 (p / parent
                              :ARG0-of (h2 / have-rel-role-91
                                    :ARG1 h))
                        :ARG2 (w / wave
                              :mod (t / tidal))
                        :time (s2 / start-01
                              :ARG2 (t2 / tragedy)))
                  :op2 (l / leave-01
                        :ARG1 h
                        :ARG2 (a2 / alive)
                        :ARG3 (a3 / alone)))))"
43	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Does she even have a history of mental illness or a diagnosis?
AMR graph:"	"(h / have-03
      :ARG0 (s / she)
      :ARG1 (o / or
            :op1 (h2 / history
                  :consist-of (i / ill-01
                        :ARG1 s
                        :ARG2 (m / mental)))
            :op2 (d / diagnose-01
                  :ARG1 s))
      :mod (e / even)
      :polarity (a / amr-unknown))"	"(a / or
      :op1 (h / have-03 :polarity (a2 / amr-unknown)
            :ARG0 (s / she)
            :ARG1 (h2 / history
                  :ARG1-of (i / illness
                        :mod (m / mental))))
      :op2 (h3 / have-03 :polarity (a3 / amr-unknown)
            :ARG0 s
            :ARG1 (d / diagnosis)))"
44	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: I do n't think you can blame 288 for creating those people .
AMR graph:"	"(t / think-01
      :ARG0 (i / i)
      :ARG1 (r / recommend-01 :polarity -
            :ARG1 (b / blame-01
                  :ARG0 (y / you)
                  :ARG1 (r2 / road :wiki ""Virginia_State_Route_288"" :name (x / name :op1 ""288""))
                  :ARG2 (c / create-01
                        :ARG1 (p / person
                              :mod (t2 / that))))
            :ARG2 y))"	"(t / think-01 :polarity -
      :ARG0 (i / i)
      :ARG1 (p / possible-01
            :ARG1 (b / blame-01
                  :ARG0 (y / you)
                  :ARG1 (n / number :value 288)
                  :ARG2 (c / create-01
                        :ARG0 n
                        :ARG1 (p2 / person
                              :quant (t / this))))))"
45	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The Immigrations Bureau stated that they only recently received intelligence reports on Hambali's record in the country.
AMR graph:"	"(s / state-01
      :ARG0 (g / government-organization :wiki -
            :name (n / name :op1 ""Immigrations"" :op2 ""Bureau""))
      :ARG1 (r / receive-01
            :ARG0 g
            :ARG1 (r2 / report-01
                  :ARG0 (i / intelligence)
                  :ARG1 (r3 / record-01
                        :ARG0 (p / person :wiki ""Riduan_Isamuddin""
                              :name (n2 / name :op1 ""Hambali""))
                        :location (c / country))
                  :ARG2 g)
            :time (r4 / recent
                  :mod (o2 / only))))"	"(r / receive-01
      :ARG0 (t / they)
      :ARG1 (r2 / report-01
            :ARG0 (i / intelligence)
            :topic (r3 / record
                  :poss (p / person :wiki ""Riduan_Isamuddin"" :name (n / name :op1 ""Hambali""))
                  :location (c / country)))
      :time (r4 / recent)
      :ARG0-of (s / state-01
            :ARG0 (o / organization :wiki - 
                  :name (n2 / name :op1 ""Immigrations"" :op2 ""Bureau""))))"
46	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: 2008-10-08
AMR graph:"	(d / date-entity :year 2008 :month 10 :day 8)	(d / date-entity :year 2008 :month 10 :day 8)
47	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: 09/02/2010 13:25
AMR graph:"	"(d / date-entity :time ""13:25"" :day 9 :month 2 :year 2010)"	"(d / date-entity :time ""13:25"" :year 2010 :month 2 :day 9)"
48	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: The daily newspaper O Estado de Sao Paolo stated in an editorial the week of 20040718-20040824 -- the extreme measure raises ethical and juridical problems exceeding any potential benefits.
AMR graph:"	"(s / state-01
      :ARG0 (n / newspaper :wiki ""O_Estado_de_S._Paulo"" :name (n2 / name :op1 ""O"" :op2 ""Estado"" :op3 ""de"" :op4 ""Sao"" :op5 ""Paolo"")
            :frequency (r2 / rate-entity-91
                  :ARG3 (t / temporal-quantity :quant 1
                        :unit (d3 / day))))
      :ARG1 (r / raise-01
            :ARG0 (m / measure-02
                  :mod (e / extreme))
            :ARG1 (a / and
                  :op1 (p / problem
                        :topic (e2 / ethics)
                        :ARG0-of (e3 / exceed-01
                              :ARG1 (b / benefit-01
                                    :mod (p3 / potential)
                                    :mod (a2 / any))))
                  :op2 (p2 / problem
                        :topic (j / juridical)
                        :ARG0-of e3)))
      :medium (e4 / editorial)
      :time (w / week
            :mod (d4 / date-interval
                  :op1 (d / date-entity :year 2004 :month 7 :day 18)
                  :op2 (d2 / date-entity :year 2004 :month 7 :day 24))))"	"(t / state-01
      :ARG0 (h / headline
            :part-of (p / publication :wiki - :name (n / name :op1 ""O"" :op2 ""Estado"" :op3 ""de"" :op4 ""Sao"" :op5 ""Paolo"")
                  :mod (n2 / newspaper)
                  :mod (d / daily)))
      :ARG1 (m / measure-01
            :ARG1 (r / raise-01
                  :ARG2 (p2 / problem
                        :mod (e / ethical)
                        :mod (j / juridical)))
            :mod (e2 / extreme)
            :ARG2 (b / benefit
                  :ARG1-of (e3 / exceed-01
                        :ARG2 (p3 / potential :mod (a / any)))))
      :time (w / week
            :time (i / temporal-interval
                  :start (d2 / date-entity :year 2004 :month 7 :day 18)
                  :end (d3 / date-entity :year 2004 :month 8 :day 24)))))"
49	"Generate an Abstract Meaning Representation (AMR) graph for the following sentence: Tang stated that the SCO will pass a temporary pact on SCO's foreign policies at the meeting on 23 November 2002.
AMR graph:"	"(s / state-01
      :ARG0 (p / person :wiki ""Tang_Jiaxuan"" :name (n / name :op1 ""Tang""))
      :ARG1 (p2 / pass-01
            :ARG0 (o2 / organization :wiki ""Shanghai_Cooperation_Organisation"" :name (n3 / name :op1 ""SCO""))
            :ARG1 (p3 / pact
                  :mod (t / temporary)
                  :topic (p4 / policy-01
                        :ARG0 o2
                        :ARG2 (f / foreign)))
            :time (m / meet-03
                  :time (d / date-entity :day 23 :month 11 :year 2002))))"	" 
(s / state-01
      :ARG0 (p / person :name (n / name :op1 ""Tang""))
      :ARG1 (p2 / pass-01
            :ARG0 (o / organization :wiki ""Shanghai_Cooperation_Organisation""
                  :name (n2 / name :op1 ""SCO""))
            :ARG1 (p3 / pact
                  :mod (t / temporary)
                  :topic (p4 / policy
                        :mod (f / foreign)
                        :poss o)))
      :time (m / meet-03
            :time (d / date-entity :year 2002 :month 11 :day 23)))
"
